name	term	lev	seq	value
"protein binding"	GO:0005515	2	aten_0.1.m1.8486.m1	0
"monooxygenase activity"	GO:0004497;GO:0016705	2	aten_0.1.m1.36905.m1	0.090202561
"monooxygenase activity"	GO:0004497;GO:0016705	2	aten_0.1.m1.12833.m1	0
"monooxygenase activity"	GO:0004497;GO:0016705	2	aten_0.1.m1.14104.m1	0
"monooxygenase activity"	GO:0004497;GO:0016705	2	aten_0.1.m1.29399.m1	0
"monooxygenase activity"	GO:0004497;GO:0016705	2	aten_0.1.m1.13577.m1	0
"trace-amine receptor activity"	GO:0001594	2	aten_0.1.m1.6017.m1	-0.197327036
"trace-amine receptor activity"	GO:0001594	2	aten_0.1.m1.34710.m1	0
"trace-amine receptor activity"	GO:0001594	2	aten_0.1.m1.22683.m1	0.051139232
"transition metal ion binding"	GO:0046914	4	aten_0.1.m1.26093.m1	0
"transition metal ion binding"	GO:0046914	4	aten_0.1.m1.7200.m1	0
"transition metal ion binding"	GO:0046914	4	aten_0.1.m1.3641.m1	0.114978923
"transition metal ion binding"	GO:0046914	4	aten_0.1.m1.13929.m1	0
"transition metal ion binding"	GO:0046914	4	aten_0.1.m1.30847.m1	0
"motor activity"	GO:0003774	4	aten_0.1.m1.3080.m1	0
"motor activity"	GO:0003774	4	aten_0.1.m1.16630.m1	0
"structural constituent of ribosome"	GO:0003735	2	aten_0.1.m1.14748.m1	0
"structural constituent of ribosome"	GO:0003735	2	aten_0.1.m1.18869.m1	0
"structural constituent of ribosome"	GO:0003735	2	aten_0.1.m1.5529.m1	0.02819968
"G protein-coupled peptide receptor activity"	GO:0008528;GO:0001653	2	aten_0.1.m1.964.m1	-0.037870814
"G protein-coupled peptide receptor activity"	GO:0008528;GO:0001653	2	aten_0.1.m1.353.m1	-0.068066105
"G protein-coupled peptide receptor activity"	GO:0008528;GO:0001653	2	aten_0.1.m1.36111.m1	0.310436447
"G protein-coupled peptide receptor activity"	GO:0008528;GO:0001653	2	aten_0.1.m1.12013.m1	0
"exopeptidase activity"	GO:0008238	2	aten_0.1.m1.2436.m1	-0.010309662
"exopeptidase activity"	GO:0008238	2	aten_0.1.m1.28934.m1	0.053048727
"exopeptidase activity"	GO:0008238	2	aten_0.1.m1.3960.m1	0
"nuclease activity"	GO:0004518	4	aten_0.1.m1.3333.m1	0.232208353
"nuclease activity"	GO:0004518	4	aten_0.1.m1.28038.m1	0
"nuclease activity"	GO:0004518	4	aten_0.1.m1.19332.m1	0.080282765
"nuclease activity"	GO:0004518	4	aten_0.1.m1.20449.m1	1.11E-16
"nuclease activity"	GO:0004518	4	aten_0.1.m1.20716.m1	0
"nuclease activity"	GO:0004518	4	aten_0.1.m1.31765.m1	0.503804398
"copper ion binding"	GO:0005507	2	aten_0.1.m1.26093.m1	0
"copper ion binding"	GO:0005507	2	aten_0.1.m1.3641.m1	0.114978923
"aminopeptidase activity"	GO:0004177	5	aten_0.1.m1.28934.m1	0.053048727
"aminopeptidase activity"	GO:0004177	5	aten_0.1.m1.3960.m1	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	2	aten_0.1.m1.8857.m1	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	2	aten_0.1.m1.28778.m1	0
"nucleoside monophosphate kinase activity"	GO:0004017;GO:0050145;GO:0016776;GO:0019205	3	aten_0.1.m1.36674.m1	0.363870772
"nucleoside monophosphate kinase activity"	GO:0004017;GO:0050145;GO:0016776;GO:0019205	3	aten_0.1.m1.15569.m1	0.070272682
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.357.m1	-0.068066105
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.30354.m1	0.392059194
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.30347.m1	0.163412455
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.9137.m1	0
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.9142.m1	0
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.3880.m1	0
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.5867.m1	-0.07155023
"transferase activity, transferring glycosyl groups"	GO:0016757	2	aten_0.1.m1.9203.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.1704.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.32767.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.36638.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.5053.m1	0.328389991
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.5480.m1	0.103642664
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.13483.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.2096.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.7726.m1	0.040021546
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.32190.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.3378.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.8855.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.2540.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.29350.m1	0
"extracellular matrix structural constituent"	GO:0005201	2	aten_0.1.m1.29356.m1	0.126879538
"transferase activity"	GO:0016740	2	aten_0.1.m1.8857.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.1458.m1	0.01785929
"transferase activity"	GO:0016740	2	aten_0.1.m1.24872.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.24689.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.36674.m1	0.363870772
"transferase activity"	GO:0016740	2	aten_0.1.m1.15569.m1	0.070272682
"transferase activity"	GO:0016740	2	aten_0.1.m1.3459.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.30132.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.17765.m1	0.02594734
"transferase activity"	GO:0016740	2	aten_0.1.m1.28807.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.17752.m1	0.02594734
"transferase activity"	GO:0016740	2	aten_0.1.m1.24688.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.8151.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.1268.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.357.m1	-0.068066105
"transferase activity"	GO:0016740	2	aten_0.1.m1.21277.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.7877.m1	0.048015919
"transferase activity"	GO:0016740	2	aten_0.1.m1.24908.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.30354.m1	0.392059194
"transferase activity"	GO:0016740	2	aten_0.1.m1.30347.m1	0.163412455
"transferase activity"	GO:0016740	2	aten_0.1.m1.12832.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.28778.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.9137.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.35526.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.9142.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.22867.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.6373.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.7215.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.24696.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.3880.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.7195.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.30851.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.35853.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.3140.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.5867.m1	-0.07155023
"transferase activity"	GO:0016740	2	aten_0.1.m1.10349.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.24720.m1	-0.023674168
"transferase activity"	GO:0016740	2	aten_0.1.m1.9203.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.21076.m1	0.037870814
"transferase activity"	GO:0016740	2	aten_0.1.m1.35404.m1	-0.115636566
"transferase activity"	GO:0016740	2	aten_0.1.m1.29807.m1	0.01529025
"transferase activity"	GO:0016740	2	aten_0.1.m1.24683.m1	0
"transferase activity"	GO:0016740	2	aten_0.1.m1.3628.m1	2.083206992
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.1362.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.26033.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.26338.m1	0.223716009
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.5342.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.24431.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.12009.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.10101.m1	0.048805792
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.12340.m1	0.202122756
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.22545.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.33095.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.31139.m1	0.036160308
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.35201.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.18886.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.14776.m1	0.062343945
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.15087.m1	0.089840922
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.16709.m1	0.027474616
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.15784.m1	0.101663651
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.4314.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.31138.m1	0.036160308
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.38290.m1	0.129373193
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.28592.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.34330.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.6374.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.14160.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.25204.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.8859.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.11102.m1	0.170216217
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.25818.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.3955.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.2871.m1	0.010493163
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.16830.m1	0.3857538
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.33110.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.15276.m1	0.202732304
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.14962.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.13235.m1	0.049067047
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.18469.m1	0.242753595
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.22467.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.1003.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.34955.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.14660.m1	0
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.27378.m1	-5.55E-17
"nucleic acid binding"	GO:0003676	3	aten_0.1.m1.8946.m1	-0.000978447
"frizzled binding"	GO:0005109;GO:0001664	3	aten_0.1.m1.25817.m1	0
"frizzled binding"	GO:0005109;GO:0001664	3	aten_0.1.m1.20041.m1	0
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	aten_0.1.m1.24908.m1	0
"transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765	3	aten_0.1.m1.29807.m1	0.01529025
"gated channel activity"	GO:0022836	2	aten_0.1.m1.9224.m1	0.045278678
"gated channel activity"	GO:0022836	2	aten_0.1.m1.26537.m1	0.320642426
"gated channel activity"	GO:0022836	2	aten_0.1.m1.13368.m1	0
"gated channel activity"	GO:0022836	2	aten_0.1.m1.19011.m1	0
"gated channel activity"	GO:0022836	2	aten_0.1.m1.15280.m1	-0.021247911
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.28581.m1	0.177961615
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.16268.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.28579.m1	0.177961615
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.15151.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.8452.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.28558.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.32765.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.19696.m1	0.30199703
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.31432.m1	0
"serine-type endopeptidase activity"	GO:0004252;GO:0008236;GO:0017171	5	aten_0.1.m1.36631.m1	0
"zinc ion binding"	GO:0008270	5	aten_0.1.m1.7200.m1	0
"zinc ion binding"	GO:0008270	5	aten_0.1.m1.13929.m1	0
"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"	GO:0004571;GO:0015924;GO:0004559;GO:0015923	5	aten_0.1.m1.15275.m1	0.202732304
"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"	GO:0004571;GO:0015924;GO:0004559;GO:0015923	5	aten_0.1.m1.19865.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7828.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.8857.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.1458.m1	0.01785929
"catalytic activity"	GO:0003824	1	aten_0.1.m1.36905.m1	0.090202561
"catalytic activity"	GO:0003824	1	aten_0.1.m1.4392.m1	-0.000524544
"catalytic activity"	GO:0003824	1	aten_0.1.m1.27231.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24872.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.2436.m1	-0.010309662
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3333.m1	0.232208353
"catalytic activity"	GO:0003824	1	aten_0.1.m1.6469.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24689.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.1977.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.36674.m1	0.363870772
"catalytic activity"	GO:0003824	1	aten_0.1.m1.12833.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.15569.m1	0.070272682
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28581.m1	0.177961615
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28038.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3459.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.635.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.19332.m1	0.080282765
"catalytic activity"	GO:0003824	1	aten_0.1.m1.20449.m1	1.11E-16
"catalytic activity"	GO:0003824	1	aten_0.1.m1.5645.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.2830.m1	-0.050439911
"catalytic activity"	GO:0003824	1	aten_0.1.m1.12764.m1	0.005437712
"catalytic activity"	GO:0003824	1	aten_0.1.m1.36661.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.30132.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.17765.m1	0.02594734
"catalytic activity"	GO:0003824	1	aten_0.1.m1.14924.m1	0.04480393
"catalytic activity"	GO:0003824	1	aten_0.1.m1.38298.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28807.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.18761.m1	0.030771677
"catalytic activity"	GO:0003824	1	aten_0.1.m1.17752.m1	0.02594734
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24688.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.5024.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.8151.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28934.m1	0.053048727
"catalytic activity"	GO:0003824	1	aten_0.1.m1.1268.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.357.m1	-0.068066105
"catalytic activity"	GO:0003824	1	aten_0.1.m1.6464.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.16268.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.2874.m1	0.010493163
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28579.m1	0.177961615
"catalytic activity"	GO:0003824	1	aten_0.1.m1.21277.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.13999.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.4482.m1	0.001278719
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7877.m1	0.048015919
"catalytic activity"	GO:0003824	1	aten_0.1.m1.14966.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.21070.m1	0.037870814
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3440.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.34762.m1	0.078817065
"catalytic activity"	GO:0003824	1	aten_0.1.m1.15275.m1	0.202732304
"catalytic activity"	GO:0003824	1	aten_0.1.m1.13577.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24908.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.33031.m1	0.615094269
"catalytic activity"	GO:0003824	1	aten_0.1.m1.30354.m1	0.392059194
"catalytic activity"	GO:0003824	1	aten_0.1.m1.1231.m1	0.049995696
"catalytic activity"	GO:0003824	1	aten_0.1.m1.30347.m1	0.163412455
"catalytic activity"	GO:0003824	1	aten_0.1.m1.12832.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.34860.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.10225.m1	0.246032782
"catalytic activity"	GO:0003824	1	aten_0.1.m1.15151.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28036.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28778.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.20716.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7112.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35850.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3080.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.9137.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35526.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.32232.m1	-0.068335004
"catalytic activity"	GO:0003824	1	aten_0.1.m1.19865.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.9142.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.22867.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.16895.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.16091.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.6373.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7215.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24696.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3880.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7195.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.30851.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.18878.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35853.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3140.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.5867.m1	-0.07155023
"catalytic activity"	GO:0003824	1	aten_0.1.m1.32384.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.31765.m1	0.503804398
"catalytic activity"	GO:0003824	1	aten_0.1.m1.8452.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.14104.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.36804.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28558.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.32765.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.14728.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.632.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.19696.m1	0.30199703
"catalytic activity"	GO:0003824	1	aten_0.1.m1.18877.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.20866.m1	0.079713588
"catalytic activity"	GO:0003824	1	aten_0.1.m1.16630.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35194.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.10349.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.31432.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3960.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24720.m1	-0.023674168
"catalytic activity"	GO:0003824	1	aten_0.1.m1.4856.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.34853.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.9278.m1	-0.036018298
"catalytic activity"	GO:0003824	1	aten_0.1.m1.966.m1	-0.037870814
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3043.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.20757.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.9203.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.21076.m1	0.037870814
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35404.m1	-0.115636566
"catalytic activity"	GO:0003824	1	aten_0.1.m1.35851.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.29807.m1	0.01529025
"catalytic activity"	GO:0003824	1	aten_0.1.m1.24683.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.7139.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.36631.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.28898.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.3628.m1	2.083206992
"catalytic activity"	GO:0003824	1	aten_0.1.m1.29399.m1	0
"catalytic activity"	GO:0003824	1	aten_0.1.m1.30089.m1	0.030876293
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.7828.m1	0
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.3333.m1	0.232208353
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.28038.m1	0
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.19332.m1	0.080282765
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.20449.m1	1.11E-16
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.5645.m1	0
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.12764.m1	0.005437712
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.13999.m1	0
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.4482.m1	0.001278719
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.21070.m1	0.037870814
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.20716.m1	0
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.31765.m1	0.503804398
"hydrolase activity, acting on ester bonds"	GO:0016788	3	aten_0.1.m1.36804.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.12803.m1	0.016394939
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.17047.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.9894.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.9152.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.23814.m1	-0.004784726
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.30624.m1	-0.172420493
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.13309.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.33508.m1	0.396489003
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.13550.m1	0
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.30332.m1	-0.288657483
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700;GO:0140110	2	aten_0.1.m1.25734.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.2436.m1	-0.010309662
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.6469.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.28581.m1	0.177961615
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.5024.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.28934.m1	0.053048727
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.16268.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.28579.m1	0.177961615
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.34762.m1	0.078817065
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.15151.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.16895.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.8452.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.28558.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.32765.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.632.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.19696.m1	0.30199703
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.31432.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.3960.m1	0
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.9278.m1	-0.036018298
"peptidase activity"	GO:0008233;GO:0004175	3	aten_0.1.m1.36631.m1	0
"mannosyltransferase activity"	GO:0000030	2	aten_0.1.m1.357.m1	-0.068066105
"mannosyltransferase activity"	GO:0000030	2	aten_0.1.m1.5867.m1	-0.07155023
"GTPase activator activity"	GO:0005096;GO:0008047	2	aten_0.1.m1.4543.m1	0
